loss_/home/zj/helloworld/kaggle/threat_recognition/syblink_stage1_aps/model5_5_100val_6_12/validation_data_root
0.3142559680342674
0.28757543861866
0.2666391655802727
0.24433464467525481
0.2272209170460701
0.21313223630189895
0.19989313691854477
0.19364525735378266
0.18205238431692122
0.17251824885606765
0.16663706973195075
0.16566250652074813
