loss,val_loss,runtime
0.7030408382415771,0.7009310722351074,816
0.7013134360313416,0.6992244124412537,816
0.6996006369590759,0.6975314021110535,816
0.6979014873504639,0.6958515644073486,816
0.6962156295776367,0.6941845417022705,816
0.694542646408081,0.6925296187400818,816
0.6928820013999939,0.6908864974975586,816
0.691233217716217,0.689254641532898,816
0.6895958781242371,0.6876336932182312,816
0.687969446182251,0.6860231757164001,816
0.6863535046577454,0.6844226121902466,816
0.6847478151321411,0.6828317642211914,816
0.6831517219543457,0.6812499761581421,816
0.68156498670578,0.6796771287918091,816
0.6799871921539307,0.6781126856803894,816
0.678417980670929,0.6765563488006592,816
0.6768569350242615,0.675007700920105,816
0.6753037571907043,0.6734665632247925,816
0.6737580299377441,0.6719323396682739,816
0.6722195148468018,0.6704050302505493,816
0.6706879734992981,0.6688840389251709,816
0.6691628098487854,0.6673692464828491,816
0.6676440238952637,0.6658602952957153,816
0.6661310791969299,0.6643567681312561,816
0.6646237373352051,0.6628586053848267,816
0.6631218194961548,0.6613653898239136,816
0.6616250276565552,0.6598769426345825,816
0.6601330041885376,0.6583928465843201,816
0.6586456298828125,0.6569130420684814,816
0.6571625471115112,0.655437171459198,816
0.6556835174560547,0.6539650559425354,816
0.6542083621025085,0.6524964570999146,816
0.6527367830276489,0.6510310769081116,816
0.6512685418128967,0.6495687365531921,816
0.6498034596443176,0.6481091976165771,816
0.6483414173126221,0.6466522812843323,816
0.6468819975852966,0.645197868347168,816
0.6454252004623413,0.6437456607818604,816
0.6439707279205322,0.6422954201698303,816
0.6425184011459351,0.6408471465110779,816
0.6410681009292603,0.6394004225730896,816
0.6396194696426392,0.6379552483558655,816
0.6381726264953613,0.6365114450454712,816
0.6367270350456238,0.6350687146186829,816
0.6352828145027161,0.6336269378662109,816
0.6338397264480591,0.6321861147880554,816
0.6323976516723633,0.6307459473609924,816
0.6309562921524048,0.6293063163757324,816
0.6295157670974731,0.6278670430183411,816
0.6280756592750549,0.6264280080795288,816
0.6266359090805054,0.6249892711639404,816
0.6251965761184692,0.6235504150390625,816
0.6237573623657227,0.6221115589141846,816
0.6223181486129761,0.620672345161438,816
0.6208788156509399,0.6192328333854675,816
0.6194393038749695,0.6177929043769836,816
0.6179993748664856,0.6163523197174072,816
0.6165591478347778,0.6149110794067383,816
0.6151184439659119,0.613469123840332,816
0.6136770248413086,0.6120263338088989,816
0.612234890460968,0.6105824708938599,816
0.6107921004295349,0.6091377139091492,816
0.6093482971191406,0.6076917052268982,816
0.6079035997390747,0.6062445640563965,816
0.6064578294754028,0.6047961115837097,816
0.605010986328125,0.6033463478088379,816
0.6035628914833069,0.6018951535224915,816
0.6021136641502379,0.6004425883293152,816
0.6006631255149841,0.5989883542060852,816
0.5992111563682556,0.5975325703620911,816
0.5977578163146973,0.5960752964019775,816
0.5963030457496643,0.594616174697876,816
0.5948468446731567,0.5931555032730103,816
0.5933889746665955,0.5916929244995117,816
0.59192955493927,0.5902285575866699,816
0.59046870470047,0.5887623429298401,816
0.5890060067176819,0.587294340133667,816
0.5875416994094849,0.5858244895935059,816
0.5860757827758789,0.5843526721000671,816
0.5846081376075745,0.5828789472579956,816
0.5831387639045715,0.5814033150672913,816
0.5816677212715149,0.5799257755279541,816
0.5801948308944702,0.5784462094306946,816
0.5787202715873718,0.5769647359848022,816
0.5772440433502197,0.5754814147949219,816
0.5757660865783691,0.5739960670471191,816
0.5742862820625305,0.5725088119506836,816
0.572804868221283,0.5710196495056152,816
0.5713217258453369,0.5695285797119141,816
0.5698369741439819,0.5680356025695801,816
0.5683505535125732,0.5665408372879028,816
0.5668624639511108,0.5650442242622375,816
0.5653728842735289,0.563545823097229,816
0.5638816356658936,0.562045693397522,816
0.5623889565467834,0.5605437755584717,816
0.560894787311554,0.5590401887893677,816
0.5593991875648499,0.5575350522994995,816
0.5579020977020264,0.5560282468795776,816
0.5564038753509521,0.5545200109481812,816
0.5549042224884033,0.5530102252960205,816
0.553403377532959,0.55149906873703,816
0.5519014000892639,0.5499865412712097,816
0.5503982901573181,0.5484727025032043,816
0.5488941669464111,0.5469576716423035,816
0.5473891496658325,0.5454415082931519,816
0.5458831191062927,0.5439242124557495,816
0.5443763732910156,0.5424059629440308,816
0.5428688526153564,0.5408867597579956,816
0.5413607358932495,0.5393668413162231,816
0.5398520231246948,0.5378460884094238,816
0.5383428335189819,0.5363246202468872,816
0.5368332862854004,0.5348027348518372,816
0.535323441028595,0.5332803130149841,816
0.5338134169578552,0.5317575335502625,816
0.5323032736778259,0.5302345156669617,816
0.5307931900024414,0.5287113189697266,816
0.5292832255363464,0.5271879434585571,816
0.5277734398841858,0.5256648063659668,816
0.5262640714645386,0.5241417288780212,816
0.52475506067276,0.5226188898086548,816
0.5232466459274292,0.5210964679718018,816
0.5217388868331909,0.5195746421813965,816
0.5202319622039795,0.5180533528327942,816
0.5187258720397949,0.5165327787399292,816
0.5172209143638611,0.5150132179260254,816
0.515717089176178,0.5134944915771484,816
0.5142145156860352,0.5119769573211671,816
0.5127132534980774,0.5104606151580809,816
0.5112136006355286,0.5089457035064697,816
0.5097156763076782,0.5074322223663329,816
0.5082194805145264,0.50592041015625,816
0.5067252516746521,0.5044103860855103,816
0.5052330493927002,0.5029022693634033,816
0.503743052482605,0.5013961791992188,816
0.5022553205490112,0.4998921751976013,816
0.5007701516151428,0.4983905553817749,816
0.4992875158786774,0.4968913793563843,816
0.4978075921535492,0.4953948259353638,816
0.4963305592536926,0.4939008951187134,816
0.4948565065860748,0.49240988492965704,816
0.4933856129646301,0.4909218549728394,816
0.4919179975986481,0.4894369542598725,816
0.4904538691043854,0.4879553020000458,816
0.4889931976795197,0.4864770770072937,816
0.4875362515449524,0.4850023984909058,816
0.4860831201076508,0.4835314452648163,816
0.4846339523792267,0.4820642471313477,816
0.4831888973712921,0.4806010723114014,816
0.4817480444908142,0.4791419506072998,816
0.4803116321563721,0.4776870608329773,816
0.4788796603679657,0.4762365520000458,816
0.4774523079395294,0.4747905731201172,816
0.4760298132896423,0.4733492136001587,816
0.4746120870113373,0.4719126224517822,816
0.4731994867324829,0.4704809188842773,816
0.4717919826507568,0.4690542817115784,816
0.4703898131847382,0.4676327407360077,816
0.4689930081367493,0.466216504573822,816
0.4676017463207245,0.4648056328296661,816
0.46621611714363104,0.4634003937244415,816
0.4648362696170807,0.4620007276535034,816
0.4634623229503632,0.4606069028377533,816
0.462094396352768,0.4592189192771912,816
0.4607325792312622,0.4578370153903961,816
0.4593770205974579,0.4564611315727234,816
0.4580277800559998,0.4550915360450745,816
0.4566850364208221,0.4537282884120941,816
0.4553488492965698,0.4523714780807495,816
0.4540192782878876,0.4510212242603302,816
0.4526965022087097,0.4496777057647705,816
0.4513806104660034,0.4483408033847809,816
0.4500716626644135,0.4470109045505524,816
0.44876977801322937,0.4456879198551178,816
0.4474750757217407,0.4443720281124115,816
0.4461876153945923,0.4430632293224335,816
0.4449074566364288,0.4417616426944733,816
0.4436346888542175,0.4404674172401428,816
0.4423695206642151,0.4391806125640869,816
0.441111832857132,0.4379012584686279,816
0.4398618042469025,0.4366294741630554,816
0.43861955404281616,0.4353652894496918,816
0.4373851418495178,0.4341089129447937,816
0.4361584782600403,0.4328602552413941,816
0.43493980169296265,0.4316194653511048,816
0.4337291121482849,0.43038660287857056,816
0.4325264692306519,0.4291616678237915,816
0.4313320219516754,0.4279448091983795,816
0.4301456212997437,0.4267359972000122,816
0.4289675354957581,0.4255353808403015,816
0.42779767513275146,0.42434293031692505,816
0.4266360998153687,0.4231587946414948,816
0.4254829287528992,0.4219828248023987,816
0.42433816194534296,0.420815259218216,816
0.4232017993927002,0.41965603828430176,816
0.42207396030426025,0.4185052514076233,816
0.4209544956684113,0.4173628985881805,816
