loss,runtime
0.17941000995834366,1874
0.17868788152244575,1874
0.1779738519399215,1874
0.17725076007071328,1874
0.17655745148171575,1874
0.1758620265811201,1874
0.17516503091771626,1874
0.17447973882946746,1874
0.17380357725479184,1874
0.17313348855612168,1874
0.17246201897483346,1874
0.17181419679747265,1874
0.17116929229459324,1874
0.17055052813587493,1874
0.16991359723931618,1874
0.1693017704342512,1874
0.1686885784824282,1874
0.16810545606624722,1874
0.16751048309239702,1874
0.16691987039302106,1874
0.16635439720462744,1874
0.16578344349061652,1874
0.16522960209895865,1874
0.1646773478766512,1874
0.16412534562987782,1874
0.1635837318544595,1874
0.16306086846829473,1874
0.16252244617254089,1874
0.16200740687198345,1874
0.16149189411447348,1874
0.1609842313880648,1874
0.16047029625932965,1874
0.1599808076023893,1874
0.1594811002918744,1874
0.15899505959369029,1874
0.15850569556143262,1874
0.15803726523815806,1874
0.15755806565885586,1874
0.15709032533315204,1874
0.15662277905707295,1874
0.15615188069690308,1874
0.15571302424997754,1874
0.1552469339177058,1874
0.15479703291920974,1874
0.15433610401237294,1874
0.15390979252356154,1874
0.15346878359732466,1874
0.15302672349939606,1874
0.1526009831021344,1874
0.1521594083511515,1874
0.15174776439107598,1874
0.15130479242685133,1874
0.1508880281336151,1874
0.1504534933129009,1874
0.15004612348686314,1874
0.14961096820110534,1874
0.14919119476728018,1874
0.14876108974341787,1874
0.1483572688304479,1874
0.14795453969061167,1874
0.1475216012704653,1874
0.14710909266466538,1874
0.1466725648875302,1874
0.1462662635276089,1874
0.1458409182721653,1874
0.14541462102682434,1874
0.14499941946850942,1874
0.14456842900046782,1874
0.14413673458247406,1874
0.1437014849737137,1874
0.14326745500250573,1874
0.14283636200494265,1874
0.1423761450832526,1874
0.14194911450014466,1874
0.14146922692516858,1874
0.14105043255577046,1874
0.140561321261481,1874
0.140093404772499,1874
0.13965560537628965,1874
0.1391732327606766,1874
0.13868614420564335,1874
0.13820909376036125,1874
0.13773151271149953,1874
0.13724247821173918,1874
0.13674072240890955,1874
0.13623109742135958,1874
0.13574599329123976,1874
0.13525147174376226,1874
0.13475005391541844,1874
0.13425707694572586,1874
0.13375127825596952,1874
0.13325385888977545,1874
0.13277532132330278,1874
0.13229778395647407,1874
0.13180091451880308,1874
0.13132967207777302,1874
0.13084604553050105,1874
0.13037596884327304,1874
0.1299088620962356,1874
0.12943307551049482,1874
0.1290108021119335,1874
0.12857452301233813,1874
0.12812836386434695,1874
0.1276949448945405,1874
0.1272487877799099,1874
0.12685511544072364,1874
0.1264012065820019,1874
0.12600682182976394,1874
0.12560196463489595,1874
0.12520919453008414,1874
0.12480341169841867,1874
0.1244217093864256,1874
0.1240472892492542,1874
0.12367240784636195,1874
0.1233135862074997,1874
0.12293647773139205,1874
0.12257864589355527,1874
0.12220468655745835,1874
0.12183790278979095,1874
0.12148799523654367,1874
0.1211673308999392,1874
0.12080365094074487,1874
0.12048399908717401,1874
0.12013854250293987,1874
0.11980672210634385,1874
0.11948719020094968,1874
0.11915170390880728,1874
0.11882774846680275,1874
0.11851682177657115,1874
0.11820129224861653,1874
0.11788895860908727,1874
0.11755180739332395,1874
0.11727015670338595,1874
0.1169631131965287,1874
0.11665413583650755,1874
0.11636509441664245,1874
0.1160626850448591,1874
0.11576927008526278,1874
0.11548064231735335,1874
0.11519799337648473,1874
0.11491123020913654,1874
0.11462995553784618,1874
0.11433824656369634,1874
0.11405345294364737,1874
0.11378842106766175,1874
0.11348805962509614,1874
0.1132395460725857,1874
0.1129617467975291,1874
0.1126860422561304,1874
0.11241499133917172,1874
0.11212975997315378,1874
0.11186609507713764,1874
0.111613187052873,1874
0.1113347868317756,1874
0.11107677179411032,1874
0.11081112958121404,1874
0.11056439473312804,1874
0.11028921784930104,1874
0.11002805175092444,1874
0.1097709169874614,1874
0.10951420071708573,1874
0.1092481764050488,1874
0.10901693955515272,1874
0.10876077845107616,1874
0.10849078125030097,1874
0.1082245006608438,1874
0.10798952920661156,1874
0.10774139995640428,1874
0.10749786378786944,1874
0.10724219249816386,1874
0.10698921900799167,1874
0.1067321569584318,1874
0.10649025911835136,1874
0.10622854181605942,1874
0.10599143240986914,1874
0.1057410907862406,1874
0.10546269085288287,1874
0.10521182604367522,1874
0.10498105486409956,1874
0.10472370187702013,1874
0.10446429468586606,1874
0.10421914297654176,1874
0.1039478471204265,1874
0.103708004253249,1874
0.10345694589265804,1874
0.10318329952401048,1874
0.10293759298474313,1874
0.10267644006220596,1874
0.10242467657533014,1874
0.10217449529386356,1874
0.10190943686290356,1874
0.1016364198918158,1874
0.1013990543064529,1874
0.10111168433088767,1874
0.10086583824933416,1874
0.10060399631281897,1874
0.10033574294728824,1874
0.10008313474850282,1874
0.09978792832923992,1874
0.09952970754824914,1874
0.09927928263519233,1874
0.0989931339475975,1874
0.09872890629260796,1874
0.0984407049205289,1874
0.098196119095021,1874
0.09790820790939488,1874
0.0976709451581414,1874
0.0973819057326626,1874
0.09711616063247326,1874
0.09687822767070137,1874
0.09660316530280967,1874
0.0963333496623352,1874
0.09610068191061286,1874
0.09579976518705824,1874
0.09556462696650728,1874
0.09532689584870584,1874
0.09507808495979146,1874
0.09480652620875032,1874
0.09456944028617946,1874
0.09432415294305868,1874
0.09407225087932176,1874
0.0938421790428182,1874
0.09357195180820896,1874
0.09333585555918528,1874
0.09311483843019028,1874
0.09287580688808393,1874
0.0926284905582538,1874
0.09240041419789813,1874
0.09215821235559624,1874
0.09194758274075238,1874
0.09171869775561296,1874
0.09149890200512237,1874
0.0912564330165532,1874
0.09104261086364997,1874
0.09081321876626396,1874
0.09058557097384352,1874
0.0903500837513222,1874
0.09015497051438426,1874
0.08993946773376812,1874
0.08972194319058684,1874
0.08949713867919726,1874
0.08931107858156115,1874
0.08906841735719316,1874
0.08888827273433374,1874
0.08866361318894604,1874
0.08845664975647477,1874
0.08823733033018419,1874
0.08805744563503014,1874
0.08783722459155914,1874
0.08761889220886468,1874
0.08743657535384551,1874
0.08724913566887668,1874
0.08704253411683341,1874
0.08683433323364166,1874
0.08662695281468202,1874
0.08642050203377642,1874
0.0862392890853718,1874
0.08605335995405929,1874
0.08584614271406042,1874
0.08563905202969584,1874
0.08546764821905413,1874
0.08526432978877604,1874
0.08507081412051748,1874
0.0848869249510271,1874
0.08471028150283384,1874
0.0845262358631328,1874
0.08433009817897494,1874
0.08413280077918442,1874
0.08394703974195455,1874
0.08378326299997353,1874
0.08358677257728904,1874
0.0834113199648682,1874
0.08321625017144887,1874
0.08304027879504901,1874
0.08286784623591018,1874
0.08268116079251556,1874
0.08249840360237756,1874
0.08231963830514476,1874
0.08214968046881486,1874
0.08199126549380155,1874
0.08179943470419129,1874
0.08161297580800705,1874
0.08145889767611872,1874
0.08127271644915222,1874
0.08112865686639915,1874
0.08094104967490505,1874
0.08077432557877759,1874
0.0806050728576188,1874
0.08043906270133969,1874
0.08026741189793249,1874
0.08009446942613442,1874
0.07991214368797664,1874
0.07976244315193437,1874
0.07959779869383826,1874
0.07942456956463602,1874
0.07929103586148006,1874
0.07908569916870864,1874
0.0789492064856566,1874
0.07879773162274094,1874
0.07861564381517196,1874
0.07849333160360966,1874
0.07829643931345805,1874
0.07816574597247505,1874
0.07799278899616015,1874
0.07783837149960234,1874
0.07770523902251276,1874
0.0775660137079454,1874
0.0773818676662205,1874
0.07721428185611648,1874
0.07708533762788941,1874
0.07694309549612206,1874
0.07677147816810814,1874
0.07663061188564554,1874
0.0764957336178488,1874
0.0763409304552437,1874
0.07619482254470011,1874
0.0760427044174547,1874
0.07590483538812529,1874
0.07576198478239697,1874
0.0756180266989862,1874
0.07547212025880816,1874
0.0753219929713461,1874
0.07518708030018288,1874
0.07505377195176685,1874
0.07489595967120635,1874
0.0747586887878603,1874
0.07460376397606494,1874
0.07447408490961234,1874
0.07432561312409755,1874
0.0741883353474826,1874
0.07406820425497403,1874
0.07393377604196051,1874
0.0737982991650565,1874
0.07364320069778411,1874
0.0735051762338532,1874
0.07337144419781087,1874
0.07324764329725722,1874
0.07309401768187439,1874
0.0729572118537861,1874
0.07284234771131495,1874
0.07270961628445086,1874
0.07256812931786663,1874
0.07245050705222326,1874
0.07230473403755369,1874
0.07216499285360778,1874
0.07205909791732583,1874
0.07192268211319645,1874
0.07176778012595961,1874
0.07166151002790566,1874
0.07151681210030902,1874
0.0714076627459464,1874
0.07126957089048483,1874
0.07115502295024619,1874
0.0709948205400653,1874
0.07084676350940687,1874
0.0707710313172475,1874
0.07062857268967218,1874
0.07049361056376796,1874
0.07039258743788758,1874
0.07028084422836002,1874
0.07014592355955554,1874
0.06999391021888822,1874
0.06987773376896997,1874
0.06975454447884154,1874
0.06964181325516729,1874
0.06951458962854858,1874
0.06939624305519153,1874
0.06925146872580251,1874
0.06914922268421786,1874
0.06902559030676828,1874
0.06890491716630283,1874
0.06878184768723067,1874
0.06866056033526446,1874
0.06853369698042104,1874
0.06844042349001231,1874
0.06829338811362104,1874
0.06817453671344202,1874
0.06806457133791365,1874
0.06795357419328102,1874
0.0678159315135503,1874
0.06766454308099294,1874
0.06756458386529965,1874
0.06745967572222447,1874
0.06733641052824049,1874
0.06720521605421148,1874
0.06710200648837655,1874
0.06694004468516501,1874
0.0668623869402948,1874
0.066749152296932,1874
0.06664799150130643,1874
0.06651084699374465,1874
0.06638642893542854,1874
0.0662947507952616,1874
0.06618697881410768,1874
0.06604166499713765,1874
0.06594791959580634,1874
0.06579303158997861,1874
0.06572666256193238,1874
0.06558207306130315,1874
0.06547112663706023,1874
0.06539430488112083,1874
0.06526057846178791,1874
0.06516213069950842,1874
0.06501754829945261,1874
0.0649103997326996,1874
0.06478438192258695,1874
0.06468716505776892,1874
0.06456102508997362,1874
0.06442728626992231,1874
0.0643506498644295,1874
0.06421826353845525,1874
0.06413016442740099,1874
0.06399446831476763,1874
0.06388917896591505,1874
0.0637794595333336,1874
0.06367341474728998,1874
0.06358677914521213,1874
0.06346412511857481,1874
0.06334912291610835,1874
0.06322860790444207,1874
0.0630853813430948,1874
0.06301203400492197,1874
0.06287358653769806,1874
0.06276038295312103,1874
0.06268120481054734,1874
0.06258584860542386,1874
0.06246776952042465,1874
0.06235216854701636,1874
0.062248627960405034,1874
0.06211776601999337,1874
0.0620286654475033,1874
0.06189617756524781,1874
0.06181980774871056,1874
0.06167887664569945,1874
0.06156481018887935,1874
0.061466755878010565,1874
0.061394798391053676,1874
0.06127397231972812,1874
0.061153780565448526,1874
0.06102989197639853,1874
0.06097383593436844,1874
0.060833928988909124,1874
0.060737609355499336,1874
0.06062817109027901,1874
0.060502227126505416,1874
0.06043044856705629,1874
0.06029044444565788,1874
0.0602244910036653,1874
0.06008228905066205,1874
0.06001012120791732,1874
0.05986584435103814,1874
0.059785670448791274,1874
0.05967629012592265,1874
0.059559996707532176,1874
0.05947631821900065,1874
0.059346983274716936,1874
0.059234782796563815,1874
0.0591504585190277,1874
0.059055216515406524,1874
0.05892963103873699,1874
0.058852095658168874,1874
0.05873514730872021,1874
0.0586120949761685,1874
0.05853685105927719,1874
0.058397443971370123,1874
0.05827282812014899,1874
0.058186475104770485,1874
0.058105876842819586,1874
0.05798771386827465,1874
0.0578889516779291,1874
0.05777018764615505,1874
0.0576406054158093,1874
0.057560436406076186,1874
0.057486237248188826,1874
0.05734030238696582,1874
0.05728115039662829,1874
0.05715142481631714,1874
0.05704042573504916,1874
0.056971602623123375,1874
0.05685948719387349,1874
0.056764929825537484,1874
0.056636521307102575,1874
0.056570304814845276,1874
0.056463142388655366,1874
0.05630449140984354,1874
0.056266940310534495,1874
0.05614828553667139,1874
0.0560454956939476,1874
0.05595201377461745,1874
0.05584033852925811,1874
0.055737800656638414,1874
0.05566499955075145,1874
0.055518029221548124,1874
0.05546018117702824,1874
0.05531639756724959,1874
0.05523740115368746,1874
0.0551304010139324,1874
0.055072438152517715,1874
0.054943388465634825,1874
0.05485879778630082,1874
0.054759451796916984,1874
0.054663425084832136,1874
0.054537664093694274,1874
0.054456505590314765,1874
0.05437480700695047,1874
0.054241003988365705,1874
0.05414796539431287,1874
0.05404490992082701,1874
0.05399781996580149,1874
0.05386365228177799,1874
0.053768749807147485,1874
0.05370075231846933,1874
0.053589178620104434,1874
0.053488508746673054,1874
0.05339043034432836,1874
0.05328286678993907,1874
0.05318576083674868,1874
0.05308169152067183,1874
0.053017875388323116,1874
0.05290502995129698,1874
0.05284544862561685,1874
0.052722265888214576,1874
0.05262762759283385,1874
0.05254384429298472,1874
0.05241321078521433,1874
0.05234905860385063,1874
0.05224402044731685,1874
0.052189698252385834,1874
0.05204891141470251,1874
0.051956416547519486,1874
0.05191318768778643,1874
0.0517682539355562,1874
0.05167960135886119,1874
0.05160424543870755,1874
0.05154270398022109,1874
0.051421787825054965,1874
0.05133508261265363,1874
0.0512413046613649,1874
0.0511240643806544,1874
0.05104820605937015,1874
0.05095571353711344,1874
0.05087511862266128,1874
0.050825186521045285,1874
0.05067968439310688,1874
0.050600941882731836,1874
0.05052818407263682,1874
0.05039716597005328,1874
0.05034880435302099,1874
0.050243815458386784,1874
0.05016149484849622,1874
0.050084258489283946,1874
0.04999048867184342,1874
0.04986980203407696,1874
0.0498063306947823,1874
0.049704441604395896,1874
0.04963237301362967,1874
0.0495626671554522,1874
0.04947049814498063,1874
0.04937499237862178,1874
0.04930939517852626,1874
0.04922064158017747,1874
0.04912994716066986,1874
0.04902674119602162,1874
0.04893379898101608,1874
0.04885297272214402,1874
0.048795017928377114,1874
0.048664054605698184,1874
0.048607088629211766,1874
0.048493199397058935,1874
0.04841978437598728,1874
0.04834813149672314,1874
0.04825294243482185,1874
0.048146362880153705,1874
0.048122445192505095,1874
0.048021553394906574,1874
0.047954085254664165,1874
0.04785873384314708,1874
0.047761711569812716,1874
0.0476693654315767,1874
0.047603341783837384,1874
0.04755475514502112,1874
0.0474701486528681,1874
0.04736766914187796,1874
0.04725903462876997,1874
0.047187949473232384,1874
0.04710540094979918,1874
0.04700625459239319,1874
0.04696711354011852,1874
0.04686281064819279,1874
0.04677319304272918,1874
0.04668258309669617,1874
0.04657958907649386,1874
0.04655931479996984,1874
0.046438506821381766,1874
0.046394323892286496,1874
0.046300425634415145,1874
0.046223539365712295,1874
0.04615746678946071,1874
0.04607998255967388,1874
0.04599648441192402,1874
0.045931013520448136,1874
0.045810573950503065,1874
0.04575278907984357,1874
0.045689792151381386,1874
0.045617851465987166,1874
0.045523504536792166,1874
0.04544492794174693,1874
0.04538419911084853,1874
0.04532201126567596,1874
0.045205866412621774,1874
0.045134809334769904,1874
0.04506583380971247,1874
0.044985094513009694,1874
0.04489409881201938,1874
0.0448408222192153,1874
0.044745131469011566,1874
0.04469787924691146,1874
0.04460800111902968,1874
0.044547070777370516,1874
0.044455093580704916,1874
0.04439458245523769,1874
0.04430752882728156,1874
0.04420840725408353,1874
0.044176855953167685,1874
0.04409180043237617,1874
0.044009726063321764,1874
0.04395716503518187,1874
0.043879296386981036,1874
0.043769599350900884,1874
0.04372197902626817,1874
0.04362504301308419,1874
0.04358063500935115,1874
0.04351906008176415,1874
0.04340306482818376,1874
0.04333388190846927,1874
0.04327955993956869,1874
0.04319451463556647,1874
0.04315056560187862,1874
0.043066053827317166,1874
0.042994962836601126,1874
0.04293967963110777,1874
0.042842801789832914,1874
0.04282516434709233,1874
0.04273277080780035,1874
0.042665825493411684,1874
0.0425748526196695,1874
0.04253022959412205,1874
0.042444621872729495,1874
0.042356138862588266,1874
0.04228021245153516,1874
0.04223854888377528,1874
0.042187151006661865,1874
0.04211648172874908,1874
0.04205112001584005,1874
0.04195370264055001,1874
0.04186491313474777,1874
0.04183339743880346,1874
0.04175037936201021,1874
0.041691560585360526,1874
0.04162804181585531,1874
0.04157119765105343,1874
0.04147135841434069,1874
0.041432107534359434,1874
0.041351135023816786,1874
0.041309945270070585,1874
0.04121950867355646,1874
0.0411274367984258,1874
0.04110864966306162,1874
0.04101249327648771,1874
0.04095351553930874,1874
0.04089521085990105,1874
0.0408195399421648,1874
0.04077910919715963,1874
0.040703589291993435,1874
0.04063301670885505,1874
0.04056389039434,1874
0.0404884916845524,1874
0.04047084447243998,1874
0.040395743702472335,1874
0.04032738058224528,1874
0.040250199027753286,1874
0.04018466679529862,1874
0.040125493618438215,1874
0.04005786350672681,1874
0.04002040623849702,1874
0.039958870253991946,1874
0.039863213008564415,1874
0.039819384227793436,1874
0.039743479183747536,1874
0.039693117246035615,1874
0.039634583102691016,1874
0.0395676749872351,1874
0.039509053041034116,1874
0.03945457833538355,1874
0.03939515135673004,1874
0.03931494137644118,1874
0.03927287617579562,1874
0.039220041737137834,1874
0.03914526794538139,1874
0.03908655081283193,1874
0.03902460867244712,1874
0.0389643374845658,1874
0.038890122925905705,1874
0.038838201345002585,1874
0.03877772261240315,1874
0.03873716655462666,1874
0.03865951265942946,1874
0.03863227203942644,1874
0.03856444462726612,1874
0.03848567848902118,1874
0.038450806828965976,1874
0.03834034794057113,1874
0.03834161874981282,1874
0.03825740380397488,1874
0.03821337184860228,1874
0.03815477684473314,1874
0.03808692386390624,1874
0.03803754317718936,1874
0.03797712401343216,1874
0.037924546716504776,1874
0.03787385889906728,1874
0.03778671405876766,1874
0.03776100041175163,1874
0.037718010920849164,1874
0.03765062886666699,1874
0.03758684740093867,1874
0.03753528304770752,1874
0.03749651190976137,1874
0.0374059304501364,1874
0.037387739957252204,1874
0.03730689183285248,1874
0.03723508133021132,1874
0.037187305922455983,1874
0.03713367501616908,1874
0.03710192580841954,1874
0.03701017251061727,1874
0.03695318646842261,1874
0.036940977543477464,1874
0.036840790688799516,1874
0.03680843845262629,1874
0.036764781636823535,1874
0.03671465477681456,1874
0.0366729859406524,1874
0.036595305615777035,1874
0.0365345531011101,1874
0.03649786533276563,1874
0.0364209911010848,1874
0.03638549650132306,1874
0.03633902758377569,1874
0.03630501829117574,1874
0.036255960408186114,1874
0.03617013348222332,1874
0.03613608975993149,1874
0.03607460770242642,1874
0.03601530449498005,1874
0.03596874210851469,1874
0.035908527075814524,1874
0.035835346919926965,1874
0.03582467068989096,1874
0.035751558447804456,1874
0.035719127659568174,1874
0.03568309806439025,1874
0.03561194217856456,1874
0.03553994884774113,1874
0.035504082274751506,1874
0.03548502373960916,1874
0.03539313254864477,1874
0.03534950021515166,1874
0.03533162903825461,1874
0.035279761135370395,1874
0.035207718716141236,1874
0.03515596442164507,1874
0.0351316285282682,1874
0.03505644844938567,1874
0.0350108246722745,1874
0.03494661318838002,1874
0.034903638633641994,1874
0.034845153510219044,1874
0.034806328736349264,1874
0.03477317657830031,1874
0.03473421636612704,1874
0.03468436909196385,1874
0.034614803241797235,1874
0.03457514517928401,1874
0.03454911045145195,1874
0.0344686454575139,1874
0.034451901515194824,1874
0.03438251568097357,1874
0.0343369528731901,1874
0.03430874630456489,1874
0.034250643457874326,1874
0.034193121127515484,1874
0.034152176149898725,1874
0.034121033150756305,1874
0.03403141560393171,1874
0.034029713024039385,1874
0.033964384897356675,1874
0.033888589216371036,1874
0.033897146498374886,1874
0.033774379693760216,1874
0.03377415076627771,1874
0.033736443875394866,1874
0.03369208949847624,1874
0.03365453361184083,1874
0.03358352446008107,1874
0.03358074263016427,1874
0.03351691422485458,1874
0.03344388314917722,1874
0.0334063603967453,1874
0.033372463970208106,1874
0.033324629788891086,1874
0.03326673725362215,1874
0.033255717359364896,1874
0.033188678776993934,1874
0.033140459871774185,1874
0.03310066069714415,1874
0.0330410873954053,1874
0.033008079409929975,1874
0.032965995594987016,1874
0.032910216490265334,1874
0.03289953995638991,1874
0.03282419615456887,1874
0.032794725330443066,1874
0.03276162553901523,1874
0.032702410222637514,1874
0.0326635503303148,1874
0.03263237807938688,1874
0.032566269198149395,1874
0.032554874462883944,1874
0.032492913855890336,1874
0.03245952844196971,1874
0.03239347934252468,1874
0.032389519176093305,1874
0.032308353018596685,1874
0.03228363284264482,1874
0.032210131978505786,1874
0.03219962534559909,1874
0.03214057246465159,1874
0.03211445800549312,1874
0.03208559310432808,1874
0.03204265767381605,1874
0.031987729874480536,1874
0.031958395374485464,1874
0.03189044756042558,1874
0.03186709455356738,1874
0.03179982611334283,1874
0.03179416349433251,1874
0.0317393842209911,1874
0.03169398028845533,1874
0.03167020840278886,1874
0.031616077332065416,1874
0.031584952558492696,1874
0.031528062254109555,1874
0.031472452649525536,1874
0.03144698073331765,1874
0.031412333685194985,1874
0.03137156956533982,1874
0.03133790999078622,1874
0.031317758435942575,1874
0.031245286983218407,1874
0.03119017262539898,1874
0.031187588559308737,1874
0.031105134980893127,1874
0.03108554543879,1874
0.03105167401255735,1874
0.031042698875504832,1874
0.03097017723182947,1874
0.03093232002239,1874
0.030895381647127323,1874
0.030867497619774725,1874
0.03079981653956792,1874
0.03078524351745258,1874
0.030743961502774964,1874
0.030678214194522962,1874
0.030658172080675433,1874
0.030616584654156325,1874
0.03058274491300001,1874
0.03052789411194585,1874
0.030502847289013313,1874
0.03045498512247295,1874
0.03041202856886005,1874
0.030384904876045955,1874
0.030349446330335213,1874
0.03029504516913806,1874
0.03027226194954918,1874
0.03023992733786401,1874
0.030187942074329017,1874
0.030152885961986155,1874
0.03010336703890017,1874
0.030034108321824286,1874
0.030057666496566656,1874
0.02998930211168048,1874
0.029970813792968436,1874
0.029924153500418143,1874
0.029863516679148324,1874
0.029855552811433688,1874
0.02981700380980563,1874
