loss,val_loss,runtime
0.508804734816598,0.34822909359050835,348
0.3243353523500873,0.304146894035132,348
0.3083800733284446,0.2959181700063788,348
0.3009977778389384,0.2883870748074158,348
0.29268158019206514,0.27975931893224304,348
0.2825629051730053,0.2692967250295307,348
0.2704593911442008,0.25700287287649903,348
0.256658781518918,0.24339875494656354,348
0.2419922291306269,0.22941600100501724,348
0.2272628909758939,0.2158084130157595,348
0.2131295885196039,0.2027767145763273,348
0.20017061042502896,0.19079803578231647,348
0.1882914440216844,0.17994274869561194,348
0.17747594012737666,0.17000622911297758,348
0.16765649472500402,0.1609152330652527,348
0.1586372743755774,0.15260082084847534,348
0.15031332848847498,0.1449226664946131,348
0.14261556889215887,0.1376238757663447,348
0.13541822083448765,0.13080590035280454,348
0.12866577986656255,0.12445629444783148,348
0.1223042590955969,0.11841910338920095,348
0.11632771708778104,0.11262975472794927,348
0.11068584600762102,0.10713926181197167,348
0.10535135250762023,0.10201278933040474,348
0.10033063210481973,0.0971436386037132,348
0.095602898353725,0.09250451554746733,348
0.09120285848811707,0.08819599635089223,348
0.0870777331973094,0.08411377014025398,348
0.08323067317604044,0.08030808233534513,348
0.07962530929160548,0.07685905436620764,348
0.07627197527890311,0.07362228689472312,348
0.07314796678136909,0.07051251918563378,348
0.07021457878943846,0.0676314023444834,348
0.06748700312733845,0.06492201235631237,348
0.06491487164602837,0.06241249141242841,348
0.0625011576364993,0.060051189711236436,348
0.060237842837943735,0.0578184269854556,348
0.05811085332044875,0.05576847844716648,348
0.056098915543102514,0.053847108469547135,348
0.05420225907641188,0.05200680385384223,348
0.052398510532191626,0.05029662034433821,348
0.050694594093707086,0.04863674926935978,348
0.049087685576539516,0.04709523363929728,348
0.04754858918796774,0.045626268414375566,348
0.0460973923767926,0.04425156667585607,348
0.04471865066630825,0.04297502136019909,348
0.04340465409648701,0.0417169580195585,348
0.04215325060632637,0.040531198141853436,348
0.04097073589783719,0.03939360269628789,348
0.039840353041940085,0.03831808527364679,348
0.03875563164254815,0.03732619005984263,348
0.03773447345168357,0.03633963333280838,348
0.036754919636503035,0.03541472961356782,348
0.03582216951855933,0.03454673157437988,348
0.03492472535090657,0.033734613306739415,348
0.03408403211525127,0.03290588323269849,348
0.03327814779105224,0.03212768461798196,348
0.03249027546481996,0.03138764735068316,348
0.031758558007633574,0.030714190753338783,348
0.031049693568996607,0.03004320750174963,348
0.030368005853063037,0.02939138162840644,348
0.029724167303904286,0.028773865917616562,348
0.02910449034397286,0.028198236148075564,348
0.02850844480697525,0.027641507776697046,348
0.027936189339954242,0.027110252750065664,348
0.02739091759604466,0.02658560721041716,348
0.026858195595467625,0.02608489976669459,348
0.0263537567432852,0.025604518926095055,348
0.025855856490064503,0.0251317544799784,348
0.02540414050021366,0.024692575042338474,348
0.024943148112863973,0.024290818700809843,348
0.024514775804214527,0.023858002644113224,348
0.02409779032079895,0.02347175252583364,348
0.023692885414781525,0.023097476249803663,348
0.023303920497702416,0.02272447306946244,348
0.022922160081573502,0.022367520794353408,348
