loss,val_loss
0.3258786486264286,0.3116295489668846
0.31123501429585126,0.30552552118897436
0.30413375826910094,0.31985948860645297
0.29686320684103024,0.30885816901922225
0.2886875900933599,0.30042846128344536
0.2806298117924556,0.3016292826831341
0.2734231791835289,0.2951470811665058
0.26230808829936736,0.30323292151093484
0.2528965609164156,0.2923577958345413
0.24653385474979023,0.28919088512659075
0.23579091607542296,0.2919446103274822
0.2254109369446777,0.27538276359438896
0.21760213488237906,0.2710499805212021
0.2068401519476001,0.27750004827976227
0.19986755161794345,0.27390934273600576
0.18944225572369844,0.28467815317213535
0.17924427994150657,0.28470511734485626
0.1718034317081842,0.28158069878816605
0.16325960119914018,0.2651939605176449
0.15278853897677794,0.269118342474103
0.1454038205730027,0.2705669537931681
0.1357223130308924,0.26038691855967044
0.12933677643067856,0.27059825748205185
0.11946525665421712,0.27900562427937986
0.11412311755761205,0.2617971715331078
0.10573530872552563,0.2703757695108652
0.09821968792102441,0.28210663609206676
0.09158529855449682,0.25858152739703655
0.08587924572492397,0.2590859164297581
0.07898124185174618,0.29028761200606823
0.07230427548860367,0.2691472987085581
0.06736158756779395,0.2697796456515789
0.06225853292858575,0.2580740187317133
0.055400010286416744,0.26386568054556847
0.05156486866566056,0.2700863315165043
0.048078699306955824,0.2536227180063724
0.04452873066195786,0.26016390152275565
0.040660236775341384,0.270706547498703
0.037369783919699556,0.25816789641976357
0.03483445066318215,0.2732019159197807
0.03231594999077968,0.27575143575668337
0.030385035896049357,0.27730484776198866
0.028210412548123766,0.2718315716087818
0.026197358540240624,0.2759562200307846
0.025003043599800344,0.26885720185935497
0.02336547086895964,0.2603477719426155
0.02207306640010519,0.2643020649254322
0.020831743510103754,0.27745287358760834
0.019905370203804833,0.26448649644851685
0.019028530724314614,0.2749483308941126
0.018057834994805746,0.26153298422694204
0.017292735019744106,0.26281415022909643
0.01638449931765418,0.273247924298048
0.015788758913439335,0.27526851929724216
0.015155893642079074,0.27569246135652065
0.01456089233272418,0.27841491281986236
0.014057357899609815,0.26655816003680227
0.013555900622386069,0.28623815879225734
0.012969235483994628,0.26842248141765596
0.012608670404402373,0.28240044832229616
0.012190929646697162,0.27737524099648
0.011826578771360593,0.2788730784505606
0.011384182660653653,0.2789907567948103
0.011081610642170753,0.27887129455804827
0.010746207831422118,0.27897070862352846
0.010399751528299661,0.28418373860418794
0.01018028449731476,0.29754565238952635
0.009841865308870986,0.27727652043104173
0.009549698555898082,0.2863684732466936
0.009344368436531214,0.2911070319265127
0.009084065827203482,0.2886617524921894
0.008828732969618287,0.2856828315556049
0.00863807006168011,0.2919129601866007
0.00843771610607161,0.28388882204890253
0.008219679844076011,0.28726847901940344
0.008033788634729665,0.28037116371095183
0.007874262547200509,0.28542447566986084
0.007678902901797142,0.2848923946917057
0.007499117851704306,0.2842124416679144
0.00733325314654016,0.2987619767338037
0.007189254391869066,0.2932334142178297
0.007080345830371747,0.29033672146499157
0.006904973613463854,0.29214132219552996
0.006753071798358571,0.2897936408221722
0.006631190492304571,0.2935829843580723
0.0065259001330195,0.29527571141719816
0.006384046442732001,0.2912482238560915
0.006274678701512185,0.29768222108483317
0.006154611931725494,0.2855869700014591
0.006047128261411215,0.28645196177065374
0.005914570020683868,0.294050302579999
0.00582770203666516,0.2935936453938484
0.005689278698625059,0.3020614579319954
0.005630764067186347,0.2906306370347738
0.005528222316179564,0.30230857513844966
0.005443507994933422,0.3029639815539122
0.005363818906170228,0.29559537410736086
0.0052672671220855075,0.2983213113248348
0.0051799376757367165,0.30377782821655275
0.0051057322501514455,0.3016954648494721
0.005018670901867633,0.29956795200705527
0.0049408108962000616,0.3001803853362799
0.004883513980869332,0.29892303101718426
0.004786721650873948,0.299369335770607
0.004722962371756811,0.30397009931504726
0.0046569163602327174,0.3062176860868931
0.004591244200420003,0.3051541847735643
0.004529479285885572,0.3003308492153883
0.004463300388273022,0.30687451764941215
0.0043939856217272135,0.30311136722564697
0.004346014789364336,0.301669385060668
0.004283115475900194,0.300116680637002
0.004219590153636539,0.30337024457752704
0.00416976451180958,0.30436657756567004
0.0041168806596591076,0.304803386554122
0.0040674022206920535,0.3102216896414757
0.004022557980562414,0.3038123659789562
0.003964164277790835,0.30719705641269685
0.003919703849720739,0.31235225945711137
0.0038677986747872773,0.3037511698901653
