loss
0.32422525961189136
0.3102149067750264
0.30644876598896104
0.3027431581367486
0.29825016463852594
0.2938776210846855
0.2886886996555661
0.2841971241450871
0.2818146287719374
0.27566694635199585
0.27105610260988383
0.2666303434367791
0.2619716188470072
0.2580334194972397
0.2536522769210852
0.24891107370256857
0.24325345412429353
0.23911859288668777
0.2336044078197496
0.22783029386034817
0.22311076811582187
0.21872792436490396
0.21600321454906213
0.2100308160472145
0.20494472373799855
0.20210966293772303
0.19332698385093974
0.1925136493462111
0.18852207401106436
0.18192141807744475
0.17899464476129337
0.1734958725876671
0.17005890388278827
0.1669978517210785
0.1623992320237829
0.1575140870308606
0.15544237141881492
0.1474240816928245
0.14604780290993588
0.14205138836098216
0.1380874014020278
0.13211008339938435
0.13016192213597252
0.12760438779799338
0.1227869859002628
0.12071059605247993
0.11575526575888356
0.11371407525349204
0.10993552617826145
0.10600882495811116
0.10470995118593068
0.10041776693766286
0.09757373872381142
0.09470092531849014
0.09059806097925696
0.08967446476065187
0.08573820204218263
0.08446744242853566
0.0807878296000602
0.0777378120015472
0.07642382420372111
0.07327621230740285
0.07220414136686633
0.06907817318632796
0.06821124660339996
0.06661672204564006
0.0643610562918076
0.06460629184685693
0.06067600380548105
0.06061780294882493
0.057364579007588165
0.05637250261246483
0.05430141666541956
0.05285652165334435
0.05192589722151536
0.05003773788381579
0.04847696580402001
0.04715905171910783
0.046157241936159214
0.04438116289058143
0.044248308635657
0.04286365200292056
0.04185448284890201
0.04146182368839941
0.04056314149678221
0.0389217187105674
0.03807713625645679
0.03712159622567783
0.036840713400241074
0.03582338492183864
0.035211122308150516
0.034164012553464254
0.033578054773204725
0.03289666206112299
0.03230173295199767
0.03180290480593338
0.031163168804754147
0.030524379628163997
0.029783867809470052
0.029400946025159323
0.028603612681576348
0.028126793409313653
0.027752511388416796
0.027406476436421575
0.02704958106637157
0.02629316292878536
0.025907445765557556
0.02562427816956378
0.02515473268900161
0.02467569509243435
0.024408990099909208
0.023913704841328685
0.023473506950900776
0.023282590711127184
0.022756305546763677
0.02244938557777544
0.022134177326675383
0.02185354677679337
0.02156270042048814
0.021215643654167393
