loss,val_loss,runtime
0.34549881581932224,0.35639150440692896,86
0.3156429517234977,0.3468489310145378,86
0.30797165145505123,0.3471393737196922,86
0.3035743528587429,0.3438125017285347,86
0.299468465981989,0.3434332430362701,86
0.2957460144187796,0.3426984387636185,86
0.2915098528807348,0.34190804660320284,86
0.2873326796173708,0.34083649605512617,86
0.2828374018300229,0.3393701040744781,86
0.278079861043859,0.3374128133058548,86
0.2742797303677971,0.3381907767057419,86
0.2691943018689197,0.3361188745498657,86
