loss,val_loss
0.33342495223341834,0.3200196684896946
0.3123659953090728,0.31380870938301086
0.30751617007320453,0.3074696087837219
0.3037482476166121,0.3101640774309635
0.29879207435173427,0.30717396751046183
0.29374276041813774,0.30328562438488005
0.28722841869025656,0.2940640330314636
0.2809965070603912,0.2992072899639606
0.27498933425263894,0.2927223925292492
0.26679866276361197,0.2903860551118851
0.2599345189239029,0.28194653153419497
0.2512322513434641,0.2841578072309494
0.24469432487742265,0.27782002806663514
0.23656129293720154,0.27485705181956294
0.22970401651538205,0.2760082959383726
0.22259010274208718,0.27792645409703254
0.2150055371160835,0.2700255668908358
0.20729576736517827,0.2691104004532099
0.1998149309318011,0.27555448494851587
0.19272430895435436,0.261404529735446
0.1851090303699574,0.2655266672372818
0.17880372685996715,0.2619303020834923
0.17132233872604063,0.2571653895825148
0.16366372679635072,0.26054300494492055
0.15751951941446451,0.2552054835855961
0.15179081178433063,0.2574603042751551
0.14543293092004891,0.2589676450192928
0.13833133106715018,0.2657706804573536
0.1326250620773409,0.25706376232206823
0.1271669473338947,0.25075279459357264
0.12261012654997046,0.25007476426661013
0.11725794506341987,0.25237905632704494
0.11209057954628351,0.2508042046055198
0.10642134015552465,0.24902151860296726
0.10220881223806678,0.2472965782880783
0.09793798838152329,0.24865842379629613
0.09382262203127231,0.2502615087479353
0.08979713712367936,0.25205263510346415
0.08603926488654662,0.24602206412702798
0.08272069977078704,0.2476223735511303
0.07984991101574761,0.24773668337613344
0.07630872342836933,0.25003334634006025
0.0733727125696475,0.2457053204625845
0.07036080556443991,0.24404012117534876
0.06793737376007361,0.2528117539733648
0.06561877866699907,0.2500432224199176
0.06303064884980847,0.24272263284772636
0.06083355350072968,0.2484259955212474
0.05880000599443827,0.24955262709408998
0.05682926514802399,0.24603911232203246
